time,ax,ay,az,wx,wy,wz,participant,label,type
0 days 00:00:00.781000,,,,,,,Ali,5,0
0 days 00:00:00.785000,,,,,,,Ali,5,0
0 days 00:00:00.786000,,,,,,,Ali,5,0
0 days 00:00:00.788000,,,,,,,Ali,5,0
0 days 00:00:00.791000,,,,,,,Ali,5,0
0 days 00:00:00.806000,,,,,,,Ali,5,0
0 days 00:00:00.807000,,,,,,,Ali,5,0
0 days 00:00:00.808000,,,,,,,Ali,5,0
0 days 00:00:00.809000,,,,,,,Ali,5,0
0 days 00:00:00.811000,,,,,,,Ali,5,0
0 days 00:00:00.815000,,,,,,,Ali,5,0
0 days 00:00:00.817000,,,,,,,Ali,5,0
0 days 00:00:00.819000,,,,,,,Ali,5,0
0 days 00:00:00.821000,,,,,,,Ali,5,0
0 days 00:00:00.824000,,,,,,,Ali,5,0
0 days 00:00:00.825000,,,,,,,Ali,5,0
0 days 00:00:00.827000,,,,,,,Ali,5,0
0 days 00:00:00.833000,,,,,,,Ali,5,0
0 days 00:00:00.834000,,,,,,,Ali,5,0
0 days 00:00:00.848000,,,,,,,Ali,5,0
0 days 00:00:00.849000,,,,,,,Ali,5,0
0 days 00:00:00.850000,,,,,,,Ali,5,0
0 days 00:00:00.851000,,,,,,,Ali,5,0
0 days 00:00:00.852000,,,,,,,Ali,5,0
0 days 00:00:00.854000,,,,,,,Ali,5,0
0 days 00:00:00.855000,,,,,,,Ali,5,0
0 days 00:00:00.858000,,,,,,,Ali,5,0
0 days 00:00:00.859000,,,,,,,Ali,5,0
0 days 00:00:00.861000,,,,,,,Ali,5,0
0 days 00:00:00.866000,,,,,,,Ali,5,0
0 days 00:00:00.867000,,,,,,,Ali,5,0
0 days 00:00:00.869000,,,,,,,Ali,5,0
0 days 00:00:00.871000,,,,,,,Ali,5,0
0 days 00:00:00.887000,,,,,,,Ali,5,0
0 days 00:00:00.888000,,,,,,,Ali,5,0
0 days 00:00:00.889000,,,,,,,Ali,5,0
0 days 00:00:00.891000,,,,,,,Ali,5,0
0 days 00:00:00.895000,,,,,,,Ali,5,0
0 days 00:00:00.897000,,,,,,,Ali,5,0
0 days 00:00:00.899000,,,,,,,Ali,5,0
0 days 00:00:00.902000,,,,,,,Ali,5,0
0 days 00:00:00.904000,,,,,,,Ali,5,0
0 days 00:00:00.905000,,,,,,,Ali,5,0
0 days 00:00:00.907000,,,,,,,Ali,5,0
0 days 00:00:00.909000,,,,,,,Ali,5,0
0 days 00:00:00.911000,,,,,,,Ali,5,0
0 days 00:00:00.926000,,,,,,,Ali,5,0
0 days 00:00:00.927000,,,,,,,Ali,5,0
0 days 00:00:00.928000,,,,,,,Ali,5,0
0 days 00:00:00.932000,,,,,,,Ali,5,0
0 days 00:00:00.933000,,,,,,,Ali,5,0
0 days 00:00:00.936000,,,,,,,Ali,5,0
0 days 00:00:00.937000,,,,,,,Ali,5,0
0 days 00:00:00.940000,,,,,,,Ali,5,0
0 days 00:00:00.941000,,,,,,,Ali,5,0
0 days 00:00:00.945000,,,,,,,Ali,5,0
0 days 00:00:00.951000,,,,,,,Ali,5,0
0 days 00:00:00.969000,,,,,,,Ali,5,0
0 days 00:00:00.970000,,,,,,,Ali,5,0
0 days 00:00:00.971000,,,,,,,Ali,5,0
0 days 00:00:00.974000,,,,,,,Ali,5,0
0 days 00:00:00.975000,,,,,,,Ali,5,0
0 days 00:00:00.977000,,,,,,,Ali,5,0
0 days 00:00:00.980000,,,,,,,Ali,5,0
0 days 00:00:00.984000,,,,,,,Ali,5,0
0 days 00:00:00.985000,,,,,,,Ali,5,0
0 days 00:00:00.987000,,,,,,,Ali,5,0
0 days 00:00:00.989000,,,,,,,Ali,5,0
0 days 00:00:00.991000,,,,,,,Ali,5,0
0 days 00:00:01.007000,,,,,,,Ali,5,0
0 days 00:00:01.008000,,,,,,,Ali,5,0
0 days 00:00:01.009000,,,,,,,Ali,5,0
0 days 00:00:01.012000,,,,,,,Ali,5,0
0 days 00:00:01.015000,,,,,,,Ali,5,0
0 days 00:00:01.017000,,,,,,,Ali,5,0
0 days 00:00:01.019000,,,,,,,Ali,5,0
0 days 00:00:01.021000,,,,,,,Ali,5,0
0 days 00:00:01.024000,,,,,,,Ali,5,0
0 days 00:00:01.025000,,,,,,,Ali,5,0
0 days 00:00:01.028000,,,,,,,Ali,5,0
0 days 00:00:01.029000,,,,,,,Ali,5,0
0 days 00:00:01.031000,,,,,,,Ali,5,0
0 days 00:00:01.049000,,,,,,,Ali,5,0
0 days 00:00:01.050000,,,,,,,Ali,5,0
0 days 00:00:01.051000,,,,,,,Ali,5,0
0 days 00:00:01.052000,,,,,,,Ali,5,0
0 days 00:00:01.054000,,,,,,,Ali,5,0
0 days 00:00:01.055000,,,,,,,Ali,5,0
0 days 00:00:01.058000,,,,,,,Ali,5,0
0 days 00:00:01.059000,,,,,,,Ali,5,0
0 days 00:00:01.061000,,,,,,,Ali,5,0
0 days 00:00:01.064000,,,,,,,Ali,5,0
0 days 00:00:01.068000,,,,,,,Ali,5,0
0 days 00:00:01.070000,,,,,,,Ali,5,0
0 days 00:00:01.072000,,,,,,,Ali,5,0
0 days 00:00:01.087000,,,,,,,Ali,5,0
0 days 00:00:01.088000,,,,,,,Ali,5,0
0 days 00:00:01.089000,,,,,,,Ali,5,0
0 days 00:00:01.090000,,,,,,,Ali,5,0
0 days 00:00:01.092000,,,,,,,Ali,5,0
0 days 00:00:01.095000,,,,,,,Ali,5,0
0 days 00:00:01.098000,,,,,,,Ali,5,0
0 days 00:00:01.100000,,,,,,,Ali,5,0
0 days 00:00:01.102000,,,,,,,Ali,5,0
0 days 00:00:01.104000,,,,,,,Ali,5,0
0 days 00:00:01.110000,,,,,,,Ali,5,0
0 days 00:00:01.111000,,,,,,,Ali,5,0
0 days 00:00:01.117000,,,,,,,Ali,5,0
0 days 00:00:01.127000,,,,,,,Ali,5,0
0 days 00:00:01.128000,,,,,,,Ali,5,0
0 days 00:00:01.131000,,,,,,,Ali,5,0
0 days 00:00:01.136000,,,,,,,Ali,5,0
0 days 00:00:01.137000,,,,,,,Ali,5,0
0 days 00:00:01.139000,,,,,,,Ali,5,0
0 days 00:00:01.141000,,,,,,,Ali,5,0
0 days 00:00:01.145000,,,,,,,Ali,5,0
0 days 00:00:01.146000,,,,,,,Ali,5,0
0 days 00:00:01.147000,,,,,,,Ali,5,0
0 days 00:00:01.149000,,,,,,,Ali,5,0
0 days 00:00:01.151000,,,,,,,Ali,5,0
0 days 00:00:01.167000,,,,,,,Ali,5,0
0 days 00:00:01.168000,,,,,,,Ali,5,0
0 days 00:00:01.169000,,,,,,,Ali,5,0
0 days 00:00:01.171000,,,,,,,Ali,5,0
0 days 00:00:01.175000,,,,,,,Ali,5,0
0 days 00:00:01.176000,,,,,,,Ali,5,0
0 days 00:00:01.178000,,,,,,,Ali,5,0
0 days 00:00:01.180000,,,,,,,Ali,5,0
0 days 00:00:01.182000,,,,,,,Ali,5,0
0 days 00:00:01.185000,,,,,,,Ali,5,0
0 days 00:00:01.186000,,,,,,,Ali,5,0
0 days 00:00:01.187000,,,,,,,Ali,5,0
0 days 00:00:01.189000,,,,,,,Ali,5,0
0 days 00:00:01.191000,,,,,,,Ali,5,0
0 days 00:00:01.207000,,,,,,,Ali,5,0
0 days 00:00:01.208000,,,,,,,Ali,5,0
0 days 00:00:01.209000,,,,,,,Ali,5,0
0 days 00:00:01.210000,,,,,,,Ali,5,0
0 days 00:00:01.212000,,,,,,,Ali,5,0
0 days 00:00:01.217000,,,,,,,Ali,5,0
0 days 00:00:01.218000,,,,,,,Ali,5,0
0 days 00:00:01.220000,,,,,,,Ali,5,0
0 days 00:00:01.221000,,,,,,,Ali,5,0
0 days 00:00:01.224000,,,,,,,Ali,5,0
0 days 00:00:01.227000,,,,,,,Ali,5,0
0 days 00:00:01.228000,,,,,,,Ali,5,0
0 days 00:00:01.232000,,,,,,,Ali,5,0
0 days 00:00:01.233000,,,,,,,Ali,5,0
0 days 00:00:01.250000,,,,,,,Ali,5,0
0 days 00:00:01.251000,,,,,,,Ali,5,0
0 days 00:00:01.252000,,,,,,,Ali,5,0
0 days 00:00:01.253000,,,,,,,Ali,5,0
0 days 00:00:01.255000,,,,,,,Ali,5,0
0 days 00:00:01.258000,,,,,,,Ali,5,0
0 days 00:00:01.260000,,,,,,,Ali,5,0
0 days 00:00:01.262000,,,,,,,Ali,5,0
0 days 00:00:01.264000,,,,,,,Ali,5,0
0 days 00:00:01.265000,,,,,,,Ali,5,0
0 days 00:00:01.269000,,,,,,,Ali,5,0
0 days 00:00:01.271000,,,,,,,Ali,5,0
0 days 00:00:01.285000,,,,,,,Ali,5,0
0 days 00:00:01.286000,,,,,,,Ali,5,0
0 days 00:00:01.287000,,,,,,,Ali,5,0
0 days 00:00:01.288000,,,,,,,Ali,5,0
0 days 00:00:01.290000,,,,,,,Ali,5,0
0 days 00:00:01.291000,,,,,,,Ali,5,0
0 days 00:00:01.294000,,,,,,,Ali,5,0
0 days 00:00:01.296000,,,,,,,Ali,5,0
0 days 00:00:01.298000,,,,,,,Ali,5,0
0 days 00:00:01.300000,,,,,,,Ali,5,0
0 days 00:00:01.302000,,,,,,,Ali,5,0
0 days 00:00:01.305000,,,,,,,Ali,5,0
0 days 00:00:01.306000,,,,,,,Ali,5,0
0 days 00:00:01.307000,,,,,,,Ali,5,0
0 days 00:00:01.309000,,,,,,,Ali,5,0
0 days 00:00:01.311000,,,,,,,Ali,5,0
0 days 00:00:01.327000,,,,,,,Ali,5,0
0 days 00:00:01.328000,,,,,,,Ali,5,0
0 days 00:00:01.329000,,,,,,,Ali,5,0
0 days 00:00:01.330000,,,,,,,Ali,5,0
0 days 00:00:01.331000,,,,,,,Ali,5,0
0 days 00:00:01.336000,,,,,,,Ali,5,0
0 days 00:00:01.337000,,,,,,,Ali,5,0
0 days 00:00:01.340000,,,,,,,Ali,5,0
0 days 00:00:01.341000,,,,,,,Ali,5,0
0 days 00:00:01.345000,,,,,,,Ali,5,0
0 days 00:00:01.349000,,,,,,,Ali,5,0
0 days 00:00:01.351000,,,,,,,Ali,5,0
0 days 00:00:01.367000,,,,,,,Ali,5,0
0 days 00:00:01.368000,,,,,,,Ali,5,0
0 days 00:00:01.369000,,,,,,,Ali,5,0
0 days 00:00:01.370000,,,,,,,Ali,5,0
0 days 00:00:01.372000,,,,,,,Ali,5,0
0 days 00:00:01.375000,,,,,,,Ali,5,0
0 days 00:00:01.377000,,,,,,,Ali,5,0
0 days 00:00:01.380000,,,,,,,Ali,5,0
0 days 00:00:01.383000,,,,,,,Ali,5,0
0 days 00:00:01.385000,,,,,,,Ali,5,0
0 days 00:00:01.389000,,,,,,,Ali,5,0
0 days 00:00:01.391000,,,,,,,Ali,5,0
0 days 00:00:01.407000,,,,,,,Ali,5,0
0 days 00:00:01.408000,,,,,,,Ali,5,0
0 days 00:00:01.409000,,,,,,,Ali,5,0
0 days 00:00:01.410000,,,,,,,Ali,5,0
0 days 00:00:01.412000,,,,,,,Ali,5,0
0 days 00:00:01.416000,,,,,,,Ali,5,0
0 days 00:00:01.417000,,,,,,,Ali,5,0
0 days 00:00:01.418000,,,,,,,Ali,5,0
0 days 00:00:01.420000,,,,,,,Ali,5,0
0 days 00:00:01.421000,,,,,,,Ali,5,0
0 days 00:00:01.424000,,,,,,,Ali,5,0
0 days 00:00:01.425000,,,,,,,Ali,5,0
0 days 00:00:01.426000,,,,,,,Ali,5,0
0 days 00:00:01.427000,,,,,,,Ali,5,0
0 days 00:00:01.435000,,,,,,,Ali,5,0
0 days 00:00:01.441000,,,,,,,Ali,5,0
0 days 00:00:01.449000,,,,,,,Ali,5,0
0 days 00:00:01.450000,,,,,,,Ali,5,0
0 days 00:00:01.451000,,,,,,,Ali,5,0
0 days 00:00:01.452000,,,,,,,Ali,5,0
0 days 00:00:01.455000,,,,,,,Ali,5,0
0 days 00:00:01.456000,,,,,,,Ali,5,0
0 days 00:00:01.457000,,,,,,,Ali,5,0
0 days 00:00:01.460000,,,,,,,Ali,5,0
0 days 00:00:01.463000,,,,,,,Ali,5,0
0 days 00:00:01.464000,,,,,,,Ali,5,0
0 days 00:00:01.465000,,,,,,,Ali,5,0
0 days 00:00:01.466000,,,,,,,Ali,5,0
0 days 00:00:01.467000,,,,,,,Ali,5,0
0 days 00:00:01.469000,,,,,,,Ali,5,0
0 days 00:00:01.471000,,,,,,,Ali,5,0
0 days 00:00:01.488000,,,,,,,Ali,5,0
0 days 00:00:01.489000,,,,,,,Ali,5,0
0 days 00:00:01.490000,,,,,,,Ali,5,0
0 days 00:00:01.491000,,,,,,,Ali,5,0
0 days 00:00:01.497000,,,,,,,Ali,5,0
0 days 00:00:01.498000,,,,,,,Ali,5,0
0 days 00:00:01.499000,,,,,,,Ali,5,0
0 days 00:00:01.501000,,,,,,,Ali,5,0
0 days 00:00:01.506000,,,,,,,Ali,5,0
0 days 00:00:01.514000,,,,,,,Ali,5,0
0 days 00:00:01.515000,,,,,,,Ali,5,0
0 days 00:00:01.516000,,,,,,,Ali,5,0
0 days 00:00:01.527000,,,,,,,Ali,5,0
0 days 00:00:01.528000,,,,,,,Ali,5,0
0 days 00:00:01.529000,,,,,,,Ali,5,0
0 days 00:00:01.534000,,,,,,,Ali,5,0
0 days 00:00:01.535000,,,,,,,Ali,5,0
0 days 00:00:01.536000,,,,,,,Ali,5,0
0 days 00:00:01.538000,,,,,,,Ali,5,0
0 days 00:00:01.540000,,,,,,,Ali,5,0
0 days 00:00:01.541000,,,,,,,Ali,5,0
0 days 00:00:01.546000,,,,,,,Ali,5,0
0 days 00:00:01.550000,,,,,,,Ali,5,0
0 days 00:00:01.551000,,,,,,,Ali,5,0
0 days 00:00:01.567000,,,,,,,Ali,5,0
0 days 00:00:01.568000,,,,,,,Ali,5,0
0 days 00:00:01.569000,,,,,,,Ali,5,0
0 days 00:00:01.571000,,,,,,,Ali,5,0
0 days 00:00:01.574000,,,,,,,Ali,5,0
0 days 00:00:01.575000,,,,,,,Ali,5,0
0 days 00:00:01.576000,,,,,,,Ali,5,0
0 days 00:00:01.578000,,,,,,,Ali,5,0
0 days 00:00:01.580000,,,,,,,Ali,5,0
0 days 00:00:01.581000,,,,,,,Ali,5,0
0 days 00:00:01.584000,,,,,,,Ali,5,0
0 days 00:00:01.585000,,,,,,,Ali,5,0
0 days 00:00:01.587000,,,,,,,Ali,5,0
0 days 00:00:01.589000,,,,,,,Ali,5,0
0 days 00:00:01.592000,,,,,,,Ali,5,0
0 days 00:00:01.608000,,,,,,,Ali,5,0
0 days 00:00:01.609000,,,,,,,Ali,5,0
0 days 00:00:01.610000,,,,,,,Ali,5,0
0 days 00:00:01.611000,,,,,,,Ali,5,0
0 days 00:00:01.612000,,,,,,,Ali,5,0
0 days 00:00:01.617000,,,,,,,Ali,5,0
0 days 00:00:01.618000,,,,,,,Ali,5,0
0 days 00:00:01.619000,,,,,,,Ali,5,0
0 days 00:00:01.622000,,,,,,,Ali,5,0
0 days 00:00:01.625000,,,,,,,Ali,5,0
0 days 00:00:01.626000,,,,,,,Ali,5,0
0 days 00:00:01.628000,,,,,,,Ali,5,0
0 days 00:00:01.634000,,,,,,,Ali,5,0
0 days 00:00:01.648000,,,,,,,Ali,5,0
0 days 00:00:01.649000,,,,,,,Ali,5,0
0 days 00:00:01.650000,,,,,,,Ali,5,0
0 days 00:00:01.651000,,,,,,,Ali,5,0
0 days 00:00:01.652000,,,,,,,Ali,5,0
0 days 00:00:01.655000,,,,,,,Ali,5,0
0 days 00:00:01.658000,,,,,,,Ali,5,0
0 days 00:00:01.659000,,,,,,,Ali,5,0
0 days 00:00:01.662000,,,,,,,Ali,5,0
0 days 00:00:01.665000,,,,,,,Ali,5,0
0 days 00:00:01.666000,,,,,,,Ali,5,0
0 days 00:00:01.668000,,,,,,,Ali,5,0
0 days 00:00:01.669000,,,,,,,Ali,5,0
0 days 00:00:01.672000,,,,,,,Ali,5,0
0 days 00:00:01.688000,,,,,,,Ali,5,0
0 days 00:00:01.689000,,,,,,,Ali,5,0
0 days 00:00:01.690000,,,,,,,Ali,5,0
0 days 00:00:01.691000,,,,,,,Ali,5,0
0 days 00:00:01.692000,,,,,,,Ali,5,0
0 days 00:00:01.695000,,,,,,,Ali,5,0
0 days 00:00:01.696000,,,,,,,Ali,5,0
0 days 00:00:01.697000,,,,,,,Ali,5,0
0 days 00:00:01.701000,,,,,,,Ali,5,0
0 days 00:00:01.705000,,,,,,,Ali,5,0
0 days 00:00:01.707000,,,,,,,Ali,5,0
0 days 00:00:01.709000,,,,,,,Ali,5,0
0 days 00:00:01.711000,,,,,,,Ali,5,0
0 days 00:00:01.728000,,,,,,,Ali,5,0
0 days 00:00:01.729000,,,,,,,Ali,5,0
0 days 00:00:01.733000,,,,,,,Ali,5,0
0 days 00:00:01.734000,,,,,,,Ali,5,0
0 days 00:00:01.735000,,,,,,,Ali,5,0
0 days 00:00:01.736000,,,,,,,Ali,5,0
0 days 00:00:01.741000,,,,,,,Ali,5,0
0 days 00:00:01.742000,,,,,,,Ali,5,0
0 days 00:00:01.746000,,,,,,,Ali,5,0
0 days 00:00:01.760000,,,,,,,Ali,5,0
0 days 00:00:01.767000,,,,,,,Ali,5,0
0 days 00:00:01.768000,,,,,,,Ali,5,0
0 days 00:00:01.769000,,,,,,,Ali,5,0
0 days 00:00:01.771000,,,,,,,Ali,5,0
0 days 00:00:01.775000,,,,,,,Ali,5,0
0 days 00:00:01.777000,,,,,,,Ali,5,0
0 days 00:00:01.779000,,,,,,,Ali,5,0
0 days 00:00:01.781000,,,,,,,Ali,5,0
0 days 00:00:01.786000,,,,,,,Ali,5,0
0 days 00:00:01.787000,,,,,,,Ali,5,0
0 days 00:00:01.788000,,,,,,,Ali,5,0
0 days 00:00:01.789000,,,,,,,Ali,5,0
0 days 00:00:01.791000,,,,,,,Ali,5,0
0 days 00:00:01.806000,,,,,,,Ali,5,0
0 days 00:00:01.807000,,,,,,,Ali,5,0
0 days 00:00:01.808000,,,,,,,Ali,5,0
0 days 00:00:01.809000,,,,,,,Ali,5,0
0 days 00:00:01.811000,,,,,,,Ali,5,0
0 days 00:00:01.815000,,,,,,,Ali,5,0
0 days 00:00:01.817000,,,,,,,Ali,5,0
0 days 00:00:01.819000,,,,,,,Ali,5,0
0 days 00:00:01.821000,,,,,,,Ali,5,0
0 days 00:00:01.824000,,,,,,,Ali,5,0
0 days 00:00:01.825000,,,,,,,Ali,5,0
0 days 00:00:01.827000,,,,,,,Ali,5,0
0 days 00:00:01.829000,,,,,,,Ali,5,0
0 days 00:00:01.834000,,,,,,,Ali,5,0
0 days 00:00:01.848000,,,,,,,Ali,5,0
0 days 00:00:01.849000,,,,,,,Ali,5,0
0 days 00:00:01.850000,,,,,,,Ali,5,0
0 days 00:00:01.852000,,,,,,,Ali,5,0
0 days 00:00:01.854000,,,,,,,Ali,5,0
0 days 00:00:01.855000,,,,,,,Ali,5,0
0 days 00:00:01.857000,,,,,,,Ali,5,0
0 days 00:00:01.859000,,,,,,,Ali,5,0
0 days 00:00:01.861000,,,,,,,Ali,5,0
0 days 00:00:01.867000,,,,,,,Ali,5,0
0 days 00:00:01.868000,,,,,,,Ali,5,0
0 days 00:00:01.869000,,,,,,,Ali,5,0
0 days 00:00:01.871000,,,,,,,Ali,5,0
0 days 00:00:01.886000,,,,,,,Ali,5,0
0 days 00:00:01.887000,,,,,,,Ali,5,0
0 days 00:00:01.892000,,,,,,,Ali,5,0
0 days 00:00:01.893000,,,,,,,Ali,5,0
0 days 00:00:01.894000,,,,,,,Ali,5,0
0 days 00:00:01.895000,,,,,,,Ali,5,0
0 days 00:00:01.897000,,,,,,,Ali,5,0
0 days 00:00:01.899000,,,,,,,Ali,5,0
0 days 00:00:01.901000,,,,,,,Ali,5,0
0 days 00:00:01.904000,,,,,,,Ali,5,0
0 days 00:00:01.905000,,,,,,,Ali,5,0
0 days 00:00:01.907000,,,,,,,Ali,5,0
0 days 00:00:01.909000,,,,,,,Ali,5,0
0 days 00:00:01.911000,,,,,,,Ali,5,0
0 days 00:00:01.927000,,,,,,,Ali,5,0
0 days 00:00:01.928000,,,,,,,Ali,5,0
0 days 00:00:01.929000,,,,,,,Ali,5,0
0 days 00:00:01.930000,,,,,,,Ali,5,0
0 days 00:00:01.935000,,,,,,,Ali,5,0
0 days 00:00:01.936000,,,,,,,Ali,5,0
0 days 00:00:01.937000,,,,,,,Ali,5,0
0 days 00:00:01.941000,,,,,,,Ali,5,0
0 days 00:00:01.944000,,,,,,,Ali,5,0
0 days 00:00:01.945000,,,,,,,Ali,5,0
0 days 00:00:01.948000,,,,,,,Ali,5,0
0 days 00:00:01.951000,,,,,,,Ali,5,0
0 days 00:00:01.967000,,,,,,,Ali,5,0
0 days 00:00:01.968000,,,,,,,Ali,5,0
0 days 00:00:01.969000,,,,,,,Ali,5,0
0 days 00:00:01.971000,,,,,,,Ali,5,0
0 days 00:00:01.974000,,,,,,,Ali,5,0
0 days 00:00:01.975000,,,,,,,Ali,5,0
0 days 00:00:01.977000,,,,,,,Ali,5,0
0 days 00:00:01.979000,,,,,,,Ali,5,0
0 days 00:00:01.983000,,,,,,,Ali,5,0
0 days 00:00:01.984000,,,,,,,Ali,5,0
0 days 00:00:01.985000,,,,,,,Ali,5,0
0 days 00:00:01.987000,,,,,,,Ali,5,0
0 days 00:00:01.989000,,,,,,,Ali,5,0
0 days 00:00:01.991000,,,,,,,Ali,5,0
0 days 00:00:02.006000,,,,,,,Ali,5,0
0 days 00:00:02.007000,,,,,,,Ali,5,0
0 days 00:00:02.008000,,,,,,,Ali,5,0
0 days 00:00:02.009000,,,,,,,Ali,5,0
0 days 00:00:02.011000,,,,,,,Ali,5,0
0 days 00:00:02.015000,,,,,,,Ali,5,0
0 days 00:00:02.016000,,,,,,,Ali,5,0
0 days 00:00:02.017000,,,,,,,Ali,5,0
0 days 00:00:02.019000,,,,,,,Ali,5,0
0 days 00:00:02.021000,,,,,,,Ali,5,0
0 days 00:00:02.024000,,,,,,,Ali,5,0
0 days 00:00:02.025000,,,,,,,Ali,5,0
0 days 00:00:02.027000,,,,,,,Ali,5,0
0 days 00:00:02.029000,,,,,,,Ali,5,0
0 days 00:00:02.034000,,,,,,,Ali,5,0
0 days 00:00:02.047000,,,,,,,Ali,5,0
0 days 00:00:02.048000,,,,,,,Ali,5,0
0 days 00:00:02.051000,,,,,,,Ali,5,0
0 days 00:00:02.052000,,,,,,,Ali,5,0
0 days 00:00:02.054000,,,,,,,Ali,5,0
0 days 00:00:02.055000,,,,,,,Ali,5,0
0 days 00:00:02.057000,,,,,,,Ali,5,0
0 days 00:00:02.059000,,,,,,,Ali,5,0
0 days 00:00:02.061000,,,,,,,Ali,5,0
0 days 00:00:02.064000,,,,,,,Ali,5,0
0 days 00:00:02.067000,,,,,,,Ali,5,0
0 days 00:00:02.069000,,,,,,,Ali,5,0
0 days 00:00:02.071000,,,,,,,Ali,5,0
0 days 00:00:02.086000,,,,,,,Ali,5,0
0 days 00:00:02.087000,,,,,,,Ali,5,0
0 days 00:00:02.088000,,,,,,,Ali,5,0
0 days 00:00:02.089000,,,,,,,Ali,5,0
0 days 00:00:02.091000,,,,,,,Ali,5,0
0 days 00:00:02.094000,,,,,,,Ali,5,0
0 days 00:00:02.095000,,,,,,,Ali,5,0
0 days 00:00:02.098000,,,,,,,Ali,5,0
0 days 00:00:02.100000,,,,,,,Ali,5,0
0 days 00:00:02.101000,,,,,,,Ali,5,0
0 days 00:00:02.104000,,,,,,,Ali,5,0
0 days 00:00:02.105000,,,,,,,Ali,5,0
0 days 00:00:02.107000,,,,,,,Ali,5,0
0 days 00:00:02.109000,,,,,,,Ali,5,0
0 days 00:00:02.111000,,,,,,,Ali,5,0
0 days 00:00:02.126000,,,,,,,Ali,5,0
0 days 00:00:02.127000,,,,,,,Ali,5,0
0 days 00:00:02.128000,,,,,,,Ali,5,0
0 days 00:00:02.129000,,,,,,,Ali,5,0
0 days 00:00:02.136000,,,,,,,Ali,5,0
0 days 00:00:02.137000,,,,,,,Ali,5,0
0 days 00:00:02.138000,,,,,,,Ali,5,0
0 days 00:00:02.142000,,,,,,,Ali,5,0
0 days 00:00:02.144000,,,,,,,Ali,5,0
0 days 00:00:00.005000,,,,,,,Ali,6,0
0 days 00:00:00.006000,,,,,,,Ali,6,0
0 days 00:00:00.007000,,,,,,,Ali,6,0
0 days 00:00:00.009000,,,,,,,Ali,6,0
0 days 00:00:00.014000,,,,,,,Ali,6,0
0 days 00:00:00.015000,,,,,,,Ali,6,0
0 days 00:00:00.018000,,,,,,,Ali,6,0
0 days 00:00:00.019000,,,,,,,Ali,6,0
0 days 00:00:00.023000,,,,,,,Ali,6,0
0 days 00:00:00.025000,,,,,,,Ali,6,0
0 days 00:00:00.027000,,,,,,,Ali,6,0
0 days 00:00:00.029000,,,,,,,Ali,6,0
0 days 00:00:00.052000,,,,,,,Ali,6,0
0 days 00:00:00.053000,,,,,,,Ali,6,0
0 days 00:00:00.054000,,,,,,,Ali,6,0
0 days 00:00:00.055000,,,,,,,Ali,6,0
0 days 00:00:00.057000,,,,,,,Ali,6,0
0 days 00:00:00.059000,,,,,,,Ali,6,0
0 days 00:00:00.062000,,,,,,,Ali,6,0
0 days 00:00:00.063000,,,,,,,Ali,6,0
0 days 00:00:00.066000,,,,,,,Ali,6,0
0 days 00:00:00.067000,,,,,,,Ali,6,0
0 days 00:00:00.070000,,,,,,,Ali,6,0
0 days 00:00:00.085000,,,,,,,Ali,6,0
0 days 00:00:00.086000,,,,,,,Ali,6,0
0 days 00:00:00.087000,,,,,,,Ali,6,0
0 days 00:00:00.089000,,,,,,,Ali,6,0
0 days 00:00:00.093000,,,,,,,Ali,6,0
0 days 00:00:00.095000,,,,,,,Ali,6,0
0 days 00:00:00.099000,,,,,,,Ali,6,0
0 days 00:00:00.103000,,,,,,,Ali,6,0
0 days 00:00:00.106000,,,,,,,Ali,6,0
0 days 00:00:00.107000,,,,,,,Ali,6,0
0 days 00:00:00.110000,,,,,,,Ali,6,0
0 days 00:00:00.125000,,,,,,,Ali,6,0
0 days 00:00:00.127000,,,,,,,Ali,6,0
0 days 00:00:00.128000,,,,,,,Ali,6,0
0 days 00:00:00.136000,,,,,,,Ali,6,0
0 days 00:00:00.137000,,,,,,,Ali,6,0
0 days 00:00:00.140000,,,,,,,Ali,6,0
0 days 00:00:00.142000,,,,,,,Ali,6,0
0 days 00:00:00.143000,,,,,,,Ali,6,0
0 days 00:00:00.145000,,,,,,,Ali,6,0
0 days 00:00:00.148000,,,,,,,Ali,6,0
0 days 00:00:00.151000,,,,,,,Ali,6,0
0 days 00:00:00.164000,,,,,,,Ali,6,0
0 days 00:00:00.165000,,,,,,,Ali,6,0
0 days 00:00:00.166000,,,,,,,Ali,6,0
0 days 00:00:00.168000,,,,,,,Ali,6,0
0 days 00:00:00.170000,,,,,,,Ali,6,0
0 days 00:00:00.172000,,,,,,,Ali,6,0
0 days 00:00:00.173000,,,,,,,Ali,6,0
0 days 00:00:00.175000,,,,,,,Ali,6,0
0 days 00:00:00.177000,,,,,,,Ali,6,0
0 days 00:00:00.179000,,,,,,,Ali,6,0
0 days 00:00:00.182000,,,,,,,Ali,6,0
0 days 00:00:00.183000,,,,,,,Ali,6,0
0 days 00:00:00.185000,,,,,,,Ali,6,0
0 days 00:00:00.187000,,,,,,,Ali,6,0
0 days 00:00:00.190000,,,,,,,Ali,6,0
0 days 00:00:00.205000,,,,,,,Ali,6,0
0 days 00:00:00.206000,,,,,,,Ali,6,0
0 days 00:00:00.207000,,,,,,,Ali,6,0
0 days 00:00:00.209000,,,,,,,Ali,6,0
0 days 00:00:00.213000,,,,,,,Ali,6,0
